,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
0,Way2G0,2022-11-12 10:36:50+00:00,0.0,,0.0,0.0,1.591379487521796e+18,https://twitter.com/Way2G0/status/1591379487521796096,,['JaganannaMosam'],,JaganannaMosam,1468.0,"జలగన్న బట్టలు విప్పి సోషల్ మీడియా లో పెట్టేసారుగా జనసైనికులు 😂😂

ఇంకో సారి ఇల్లు అని సొల్లు వాగితే మొహం మీద కొట్టండి ఈ వీడియోలు
#JaganannaMosam https://t.co/T0cPXMiQn6"
1,JustFuSuCK,2022-11-12 10:36:29+00:00,0.0,,0.0,0.0,1.59137939961378e+18,https://twitter.com/JustFuSuCK/status/1591379399613779968,,"['Fusuck', 'AndhraPradesh', 'SaveAPFromYSRCP', 'JaganPaniAyipoyindhi', 'JaganannaMosam', 'JaganFailedCM']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591379347340161026/pu/img/Gz17x3-qRQ9d-5Eb.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379347340161026/pu/vid/540x540/VSNWaqC4rWeCLfgC.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379347340161026/pu/vid/320x320/BJgKY_MjU54N79cH.mp4?tag=12', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379347340161026/pu/vid/720x720/vF9KOsCSopkYy9P5.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591379347340161026/pu/pl/rS6CbAcwWUPy6j4L.m3u8?tag=12&container=fmp4', bitrate=None)], duration=20.16, views=0)]",JaganannaMosam,2999.0,"#Fusuck
#AndhraPradesh 
#SaveAPFromYSRCP 
#JaganPaniAyipoyindhi 
#JaganannaMosam 
#JaganFailedCM https://t.co/dve3IeE6Uu"
2,JSPVeeraMahila,2022-11-12 10:36:01+00:00,9.0,,3.0,0.0,1.591379279274967e+18,https://twitter.com/JSPVeeraMahila/status/1591379279274967040,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591379181002444800/pu/img/nhb99VCIjGYJyv2d.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379181002444800/pu/vid/540x540/AuVXqXVtCvUxYZJy.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591379181002444800/pu/pl/SKFQInjzHqZXbZ19.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379181002444800/pu/vid/320x320/Jx6_6MwhG1JscGpg.mp4?tag=12', bitrate=432000)], duration=140.0, views=0)]",JaganannaMosam,146996.0,"'జగనన్న ఇళ్లు - పేదలందరికీ కన్నీళ్లు' జనసేన సామాజిక పరిశీలన కార్యక్రమం.

స్థలం: ఈదరపల్లి గ్రామం, అమలాపురం నియోజకవర్గం

జగనన్న ఇళ్ళ లబ్ధిదారులను కలిసి వారి సమస్యలను తెలుసుకున్న జనసేన రాష్ట్ర వైద్య విభాగం కార్యదర్శి శ్రీమతి నాగ మానస.

#JaganannaMosam https://t.co/6kuRQPuHqL"
3,ramakri20586844,2022-11-12 10:35:58+00:00,0.0,,1.0,0.0,1.5913792691792773e+18,https://twitter.com/ramakri20586844/status/1591379269179277313,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhW3AdPacAA8B8m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW3AdPacAA8B8m?format=jpg&name=large')]",JaganannaMosam,3.0,#JaganannaMosam https://t.co/LRAHkKPMbo
4,Bonaboyina9,2022-11-12 10:35:38+00:00,2.0,,1.0,0.0,1.5913791858636472e+18,https://twitter.com/Bonaboyina9/status/1591379185863647232,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591379128346779648/pu/img/nV2z6zQ-WV-l1dma.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591379128346779648/pu/pl/GU3Z8Vi2PBnRrNEi.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379128346779648/pu/vid/490x270/PDFucPfgS2_NljGm.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591379128346779648/pu/vid/640x352/ecsaX1JVceNx5NMN.mp4?tag=12', bitrate=832000)], duration=56.212, views=0)]",JaganannaMosam,13118.0,#JaganannaMosam https://t.co/oAgjHTaDoV
5,Bonaboyina9,2022-11-12 10:35:19+00:00,5.0,,4.0,1.0,1.5913791033994445e+18,https://twitter.com/Bonaboyina9/status/1591379103399444480,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591378981391020032/pu/img/huVM30nfbJvJnKCC.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378981391020032/pu/vid/490x270/IK1seCzoI8aB7eyS.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378981391020032/pu/vid/640x352/xEW-O1kac4UrhWKq.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591378981391020032/pu/pl/B72Bl4Flvgx6Rhfz.m3u8?tag=12&container=fmp4', bitrate=None)], duration=109.903, views=14)]",JaganannaMosam,13118.0,"సత్తెనపల్లి నియోజకవర్గం రాజుపాలెం మండలం రాజుపాలెం గ్రామంలో ప్రభుత్వ భూముల్ని ప్రైవేట్ వ్యక్తులకు ధారాదత్తం చేసి వాటిని సొమ్ము చేసుకునే పనిలో ఈ @YSRCParty నాయకులు ఉన్నారు. ఇలాంటి అక్రమాలు చేస్తున్న వారిపై @JanaSenaParty తరవున న్యాయపరమైన పోరాటం చేస్తాం. 
#JaganannaMosam https://t.co/XWeVVLbmhz"
6,Nenu94,2022-11-12 10:35:11+00:00,0.0,,0.0,0.0,1.5913790725838807e+18,https://twitter.com/Nenu94/status/1591379072583880705,,['JaganannaMosam'],,JaganannaMosam,2.0,"#JaganannaMosam
This is a big scam.
I know one of my friend who sold his land as part of this scheme and benefited. https://t.co/z2rLKZKwBQ"
7,jspgopalapuram,2022-11-12 10:34:42+00:00,0.0,,1.0,0.0,1.5913789499969372e+18,https://twitter.com/jspgopalapuram/status/1591378949996937222,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhW2tq1UoAAQceL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW2tq1UoAAQceL?format=jpg&name=large')]",JaganannaMosam,0.0,#JaganannaMosam https://t.co/O8XG633LTI
8,Ndpkakinada,2022-11-12 10:34:31+00:00,0.0,,1.0,0.0,1.5913789036247245e+18,https://twitter.com/Ndpkakinada/status/1591378903624724480,,['JaganannaMosam'],,JaganannaMosam,545.0,"@YSRCParty చూడమ్మా ఇళ్లతో పాటు వృత్తి అనే స్కీం అన్నమాట
#JaganannaMosam
@JanaSenaParty https://t.co/WHigPo0Cjv"
9,UAnil07,2022-11-12 10:34:25+00:00,0.0,,1.0,0.0,1.591378875661308e+18,https://twitter.com/UAnil07/status/1591378875661307908,,"['PawanKalyan', 'Janasena', 'NarendraModi', 'BJP', 'TDP', 'CBN', 'YCP', 'YSRCP', 'YSJagan', 'JaganannaMosam']","[Photo(previewUrl='https://pbs.twimg.com/media/FhW2pSgUYAAyWbJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW2pSgUYAAyWbJ?format=jpg&name=large')]",JaganannaMosam,110.0,"#PawanKalyan ❤️✊

#Janasena #NarendraModi  #BJP

#TDP #CBN #YCP #YSRCP #YSJagan 
#JaganannaMosam https://t.co/ljYyShDWy0"
10,umeshuk4u,2022-11-12 10:34:13+00:00,0.0,,0.0,0.0,1.591378825627435e+18,https://twitter.com/umeshuk4u/status/1591378825627435008,,"['AmazonPrime', 'JamesBond', 'MarvelStudios', 'MarvelSnap', 'AkshayKumar', 'TIPRAiscoming', 'TanaavOnSonyLIV', 'TelanganaThanksModiJi', 'BipashaBasu', 'KaranSinghGrover', 'KaalaJaadu', 'JaganannaMosam', 'isupportDrishtilAs', '18YearsOfVeerZaara']",,JaganannaMosam,41.0,"Wow James Bond is back;

#AmazonPrime #JamesBond #MarvelStudios #MarvelSnap #AkshayKumar #TIPRAiscoming #TanaavOnSonyLIV #TelanganaThanksModiJi #BipashaBasu #KaranSinghGrover #KaalaJaadu #JaganannaMosam #isupportDrishtilAs #18YearsOfVeerZaara 
https://t.co/3a9XyK61f4"
11,ramakri20586844,2022-11-12 10:34:06+00:00,0.0,,1.0,0.0,1.5913787988971725e+18,https://twitter.com/ramakri20586844/status/1591378798897172480,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhW2lAzakAENHMs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW2lAzakAENHMs?format=jpg&name=large')]",JaganannaMosam,3.0,#JaganannaMosam https://t.co/GCNhETPkJE
12,JagadeeshK_JSP,2022-11-12 10:34:00+00:00,3.0,,5.0,0.0,1.5913787719189996e+18,https://twitter.com/JagadeeshK_JSP/status/1591378771918999554,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591367331107995649/pu/img/ZHfyw1UEUu-DkSkc.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591367331107995649/pu/vid/640x352/qPtC9UlLZo9XbBOp.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591367331107995649/pu/pl/Qh3Hqrcfn7kzDb9W.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591367331107995649/pu/vid/490x270/jfFGBWxGgzfH7Kso.mp4?tag=12', bitrate=256000)], duration=140.022, views=280)]",JaganannaMosam,9412.0,"మీ అక్రమ ధనార్జన కోసం 
గ్యాస్ మరియు పెట్రోల్ పైప్ లైన్ల మధ్యలో జగనన్న ఇళ్లు.
ఇంటి అద్దెలు చెల్లించలేక నిరుపేదల కన్నీళ్లు.
 @JanaSenaParty జగ్గంపేట నియోజకవర్గ ఇన్ఛార్జ్ @JSPsuryachandra గారు✊🔥🔥 
@PawanKalyan #JaganannaMosam https://t.co/26Qc4Yv48g"
13,keshavachanala,2022-11-12 10:32:57+00:00,0.0,,0.0,0.0,1.5913785076237148e+18,https://twitter.com/keshavachanala/status/1591378507623714816,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhW2JosaMAAniDO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW2JosaMAAniDO?format=jpg&name=large'), Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591378331186135040/pu/img/E0-bcqHRgWbk9Y0V.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378331186135040/pu/vid/640x352/cRqvEFegPXH69qKl.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591378331186135040/pu/pl/ur-4gchSIwjV9bUP.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378331186135040/pu/vid/490x270/4x_fCBEcNHwy2yOq.mp4?tag=12', bitrate=256000)], duration=42.84, views=6), Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591378410747879424/pu/img/Bo3D7_YGelqHE5LA.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591378410747879424/pu/pl/x-V36gJ-F76sfreR.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378410747879424/pu/vid/640x640/kaRtjpZDNOriIkQ2.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378410747879424/pu/vid/320x320/X_bT4TCTA9bGEKbB.mp4?tag=12', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378410747879424/pu/vid/540x540/EJEzXWyzawMhclQs.mp4?tag=12', bitrate=832000)], duration=17.298, views=0), Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591378460194537472/pu/img/RK895MWdLH1RSlsF.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378460194537472/pu/vid/490x270/cgOAP4UXTU3NHwSt.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591378460194537472/pu/pl/tJ03fW6tuobFexHN.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378460194537472/pu/vid/640x352/J8TXWAx4I9wFoGYf.mp4?tag=12', bitrate=832000)], duration=21.268, views=0)]",JaganannaMosam,17.0,#JaganannaMosam @JanaSenaParty @PawanKalyan @vajrakarur @tc_varun @BhavaniBRK @keshavachanala  వజ్రకరూర్ జనసేన పార్టీ https://t.co/VmWefACE5H
14,ramakri20586844,2022-11-12 10:32:56+00:00,0.0,,1.0,0.0,1.5913785057907958e+18,https://twitter.com/ramakri20586844/status/1591378505790795776,,['JaganannaMosam'],,JaganannaMosam,3.0,#JaganannaMosam
15,CheekyCharan,2022-11-12 10:32:56+00:00,0.0,,0.0,0.0,1.5913785043815178e+18,https://twitter.com/CheekyCharan/status/1591378504381517825,,"['YCPCriminalPolitics', 'JaganannaMosam', 'SenaniMeetsPradhani', 'JaganFailedCM']","[Photo(previewUrl='https://pbs.twimg.com/media/FhW2Tz1aEAc2EDV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW2Tz1aEAc2EDV?format=jpg&name=large')]",JaganannaMosam,24.0,"Hmm..

#YCPCriminalPolitics #JaganannaMosam #SenaniMeetsPradhani #JaganFailedCM https://t.co/JzIEvPIEnp"
16,prime9news,2022-11-12 10:32:53+00:00,1.0,,0.0,0.0,1.5913784938915553e+18,https://twitter.com/prime9news/status/1591378493891555328,,"['JaganannaMosam', 'janasena', 'pawankalyan', 'jaganannamosam', 'nellore', 'prime9news']",,JaganannaMosam,2909.0,"అనిల్ కుమార్ గడ్డను గడగడలాడించిన జనసైనికులు | #JaganannaMosam | Prime9 News

#janasena #pawankalyan #jaganannamosam #nellore #prime9news 

Watch Video&gt;&gt;&gt;
https://t.co/nMqOsctu5z"
17,PrasadGolakot12,2022-11-12 10:32:37+00:00,0.0,,1.0,0.0,1.5913784231378289e+18,https://twitter.com/PrasadGolakot12/status/1591378423137828864,,['JaganannaMosam'],,JaganannaMosam,4.0,#JaganannaMosam
18,569666f50483443,2022-11-12 10:32:15+00:00,0.0,,0.0,0.0,1.591378333732049e+18,https://twitter.com/569666f50483443/status/1591378333732048896,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591378299166789632/pu/img/YKNzHOnhSAWAb90A.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591378299166789632/pu/pl/KaIY6U2xYMG75bKo.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378299166789632/pu/vid/640x352/YtVrcrHLg1ajpf_7.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591378299166789632/pu/vid/490x270/yOEiu6sJsjBq3gBm.mp4?tag=12', bitrate=256000)], duration=15.274, views=4)]",JaganannaMosam,7.0,#JaganannaMosam https://t.co/k7518lTtwL
19,HemagiriR,2022-11-12 10:32:13+00:00,0.0,,0.0,0.0,1.5913783242693427e+18,https://twitter.com/HemagiriR/status/1591378324269342721,,['JaganannaMosam'],,JaganannaMosam,309.0,#JaganannaMosam https://t.co/cTH7hSRUGU
20,AjaySana03,2022-11-12 10:31:56+00:00,0.0,,0.0,0.0,1.5913782537383076e+18,https://twitter.com/AjaySana03/status/1591378253738307585,,"['JaganannaMosam', 'JaganFailedCM', 'YCPDestroyedAP']",,JaganannaMosam,32.0,"@YSRCParty @PawanKalyan Do you have basic sense @YSRCParty?

The poor mentality and conspiracy has exposed when your party people said that “YS VIVEKA” garu died due heart attack though you know the fact that he was murdered.
#JaganannaMosam 
#JaganFailedCM 
#YCPDestroyedAP"
21,AbhiramYamujala,2022-11-12 10:31:48+00:00,1.0,,0.0,0.0,1.5913782198105743e+18,https://twitter.com/AbhiramYamujala/status/1591378219810574337,,"['Janasenani', 'Pawanakalyan', 'JaganannaMosam', 'JSPStandsWithippatam', 'JSPForNewAgePolitics', 'pspk']","[Photo(previewUrl='https://pbs.twimg.com/media/FhW2DnFaUAI0GLq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW2DnFaUAI0GLq?format=jpg&name=large')]",JaganannaMosam,4.0,చాణక్యుడు చెప్పిన మాట:- ఒక కాకి వెళ్లి రాజభవనం మీద వాలినంత మాత్రాన.. దానిని గరుడ పక్షి అని అనలేము... ని వ్యక్తిత్వం నిన్ను ప్రతిబింబిస్తుంది ...🙇🙇🙇it's your character what defines you...#Janasenani #Pawanakalyan #JaganannaMosam #JSPStandsWithippatam #JSPForNewAgePolitics #pspk https://t.co/TtZh5WvLz1
22,Narendra4JSP,2022-11-12 10:30:02+00:00,29.0,,15.0,0.0,1.5913777744593797e+18,https://twitter.com/Narendra4JSP/status/1591377774459379717,,['JaganAnnaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhW1pfaaMAEEuIW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW1pfaaMAEEuIW?format=jpg&name=large')]",JaganannaMosam,7248.0,"PawanKalyan effect 🔥🔥🔥
#JaganAnnaMosam https://t.co/6QVghcijrC"
23,shivaji95012696,2022-11-12 10:29:44+00:00,0.0,,0.0,0.0,1.5913776997881733e+18,https://twitter.com/shivaji95012696/status/1591377699788173312,,['JaganannaMosam'],,JaganannaMosam,36.0,"YCP గాళ్ళు చీపు చేష్టలు
#JaganannaMosam https://t.co/sfJcszg01F"
24,NickyPSPK,2022-11-12 10:29:28+00:00,1.0,,1.0,0.0,1.5913776320501637e+18,https://twitter.com/NickyPSPK/status/1591377632050163713,,"['JaganannaMosam', 'ChandraBabu']","[Photo(previewUrl='https://pbs.twimg.com/media/FhW1g9IaAAAgnrq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW1g9IaAAAgnrq?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhW1hPmakAElKy7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW1hPmakAElKy7?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhW1hboaYAMwnSS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhW1hboaYAMwnSS?format=jpg&name=large')]",JaganannaMosam,78.0,"తలదించుకు బతుకుతావా తలఎత్తుకు తిరగలేవా
తలరాతను మార్చుకోవా సిగ్గనెది లేదు 
Jai Janasena
#JaganannaMosam #ChandraBabu https://t.co/eaGKWFOjBj"
25,Nayubkamalshaik,2022-11-12 10:29:18+00:00,0.0,,2.0,0.0,1.591377588723028e+18,https://twitter.com/Nayubkamalshaik/status/1591377588723027969,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591377508129071104/pu/img/Q8OkP3Fp8avb3Zw-.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377508129071104/pu/vid/640x360/SdqzBgMDf6faskqa.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591377508129071104/pu/pl/hUeLDQEy-d-nO22j.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377508129071104/pu/vid/1280x720/kwXJ9favSGVzrcQZ.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377508129071104/pu/vid/480x270/tm0Jjh0Lu-dhdzrx.mp4?tag=12', bitrate=256000)], duration=42.879, views=5)]",JaganannaMosam,147.0,"'జగనన్న ఇళ్లు - పేదలందరికీ కన్నీళ్లు' జనసేన సామాజిక పరిశీలన కార్యక్రమం.

జగనన్న కాలనీల పేరిట పేదలకు జరిగిన మోసాన్ని నిలదీయండి..

#JaganannaMosam https://t.co/KsoQ26HQeB"
26,YoursSatya,2022-11-12 10:28:48+00:00,4.0,,5.0,0.0,1.59137746629129e+18,https://twitter.com/YoursSatya/status/1591377466291290114,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591364858687414272/pu/img/vEgba0qknWSomRq9.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591364858687414272/pu/vid/1280x706/7pmsURBor_BM3lI1.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591364858687414272/pu/vid/488x270/m9GgxcvXsEkRE-12.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591364858687414272/pu/vid/652x360/qXNfHunEsZEPXWaY.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591364858687414272/pu/pl/twDSCW2FNra-q_Nc.m3u8?tag=12&container=fmp4', bitrate=None)], duration=26.816, views=1586)]",JaganannaMosam,10721.0,"#JaganannaMosam 
https://t.co/POKAW6ctEX https://t.co/mAHy3riJ2q"
27,SrinathParsa,2022-11-12 10:28:45+00:00,0.0,,2.0,0.0,1.591377452043219e+18,https://twitter.com/SrinathParsa/status/1591377452043218946,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591377368001613824/pu/img/3Y-BVZ-1fz6Ca8AL.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377368001613824/pu/vid/640x360/XkQHpw04SS7T3A_n.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591377368001613824/pu/pl/BahH8t2eDTZ9KOD8.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377368001613824/pu/vid/480x270/Z9tjHJFdMk_l5Wq8.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377368001613824/pu/vid/1280x720/Uzh-7Mj2khRswQoV.mp4?tag=12', bitrate=2176000)], duration=25.448, views=8)]",JaganannaMosam,60.0,#JaganannaMosam https://t.co/7hTBlH1EBl
28,99TVTelugu,2022-11-12 10:28:41+00:00,1.0,,0.0,0.0,1.591377435261825e+18,https://twitter.com/99TVTelugu/status/1591377435261825024,,['JaganannaMosam'],,JaganannaMosam,36749.0,"@PawanKalyan పై కేసు.. ఏపీలో ఉద్రిక్తత | Case On @PawanKalyan | @99TVTelugu 
Live&gt;&gt; https://t.co/YLmTqOk9qK
@JanaSenaParty @JSPShatagniTeam @JSPVeeraMahila 
#JaganannaMosam"
29,naveenvikranth,2022-11-12 10:28:21+00:00,2.0,,2.0,0.0,1.5913773491569418e+18,https://twitter.com/naveenvikranth/status/1591377349156941824,,"['RojaSelvamani', 'JanaSenaForAP', 'Janasena', 'PawanKalyan', 'JaganannaMosam']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591377320874770434/pu/img/Dh9xLwGM8srVojVY.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377320874770434/pu/vid/354x270/9_0Auq--aNMesXFe.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377320874770434/pu/vid/472x360/LIQKlZCGp7F_k-l-.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591377320874770434/pu/pl/KojQmlwHRdYiaITN.m3u8?tag=12&container=fmp4', bitrate=None)], duration=18.737, views=70)]",JaganannaMosam,49.0,#RojaSelvamani @RojaSelvamaniRK  okati rendu rojulu ekuva thakuva  anthae.. nidhra lo kuda chepulu veskoni padukuntavemo.. #JanaSenaForAP #Janasena #PawanKalyan @PawanKalyan #JaganannaMosam https://t.co/5ABNLXSOSQ
30,Ewjanasainyam,2022-11-12 10:27:39+00:00,46.0,,35.0,1.0,1.591377172916482e+18,https://twitter.com/Ewjanasainyam/status/1591377172916482048,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591377118507991041/pu/img/3ZyjBRcTY9bcbKrk.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377118507991041/pu/vid/636x360/sOndeS9FpGGum91F.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591377118507991041/pu/pl/Vbf-V9NkAfvdJayj.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377118507991041/pu/vid/848x480/6ZXHmvcEJWpKdLt_.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591377118507991041/pu/vid/476x270/RAdt904qqXuQIOQ-.mp4?tag=12', bitrate=256000)], duration=21.616, views=84)]",JaganannaMosam,3793.0,"జగనన్న ఇళ్ళు - పేదల కన్నీళ్లు..
అమలాపురంలో టిడ్కో ఇళ్ల  స్థలంలో @JanaSenaParty అమలాపురం నియోజకవర్గ ఇంచార్జ్ @srb4people, జనసైనికులు🔥✊✊ @PawanKalyan
@mnadendla @kanduladurgesh
#JaganannaMosam https://t.co/4FxWpQwfof"
31,srinu__jsp,2022-11-12 10:27:30+00:00,0.0,,1.0,0.0,1.5913771354484e+18,https://twitter.com/srinu__jsp/status/1591377135448399873,,['jaganannamosam'],,JaganannaMosam,129.0,#jaganannamosam https://t.co/YuXUWM1ruz
32,SwarajK28306459,2022-11-12 10:27:26+00:00,1.0,,1.0,0.0,1.591377120991015e+18,https://twitter.com/SwarajK28306459/status/1591377120991014913,,['JaganannaMosam'],,JaganannaMosam,0.0,#JaganannaMosam https://t.co/iuDAPOt1Oz
33,Ndpkakinada,2022-11-12 10:26:58+00:00,0.0,,1.0,0.0,1.5913770030807327e+18,https://twitter.com/Ndpkakinada/status/1591377003080732672,,['JaganannaMosam'],,JaganannaMosam,545.0,"#JaganannaMosam
@JanaSenaParty https://t.co/Ng30zsrB2k"
